id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
18397,K0V7,small_airport,Kayenta Airport,36.716444,-110.228444,5688,NA,US,US-AZ,Kayenta,no,,MVM,0V7,,https://en.wikipedia.org/wiki/Kayenta_Airport,
18451,K1B1,small_airport,Columbia County Airport,42.29130173,-73.71029663,198,NA,US,US-NY,Hudson,no,1B1,HCC,1B1,,https://en.wikipedia.org/wiki/Columbia_County_Airport,
18462,K1F0,small_airport,Ardmore Downtown Executive Airport,34.14699936,-97.12270355,844,NA,US,US-OK,Ardmore,no,,AHD,1F0,,https://en.wikipedia.org/wiki/Ardmore_Downtown_Executive_Airport,
18468,K1G4,small_airport,Grand Canyon West Airport,35.99039841,-113.8160019,4825,NA,US,US-AZ,Peach Springs,no,K1G4,GCW,1G4,,https://en.wikipedia.org/wiki/Grand_Canyon_West_Airport,
18501,K1O2,small_airport,Lampson Field,38.99060059,-122.901001,1379,NA,US,US-CA,Lakeport,no,1O2,CKE,1O2,http://lakecountyairmen.mymcn.org/index.html,https://en.wikipedia.org/wiki/Lampson_Field,
18504,K1O5,small_airport,Montague-Yreka Rohrer Field,41.73040009,-122.5459976,2527,NA,US,US-CA,Montague,no,K1O5,ROF,1O5,http://www.ci.montague.ca.us/rohrerfield.html,https://en.wikipedia.org/wiki/Montague_Airport_(California),Mount Shasta
18522,K1V6,small_airport,Fremont County Airport,38.4280014,-105.1060028,5439,NA,US,US-CO,Cañon City,no,1V6,CNE,1V6,http://www.fremontco.com/airport/,,
18531,K21,seaplane_base,Rouses Point Seaplane Base,44.99169922,-73.3635025,95,NA,US,US-NY,Rouses Point,no,K21,RSX,K21,https://www.dot.ny.gov/divisions/operating/opdm/aviation/repository/air_dir2/Rouses-Point-revised.pdf,https://en.wikipedia.org/wiki/Rouses_Point_Seaplane_Base,NY47
18540,K23,small_airport,Cooperstown-Westville Airport,42.62919998,-74.89099884,1260,NA,US,US-NY,Cooperstown,no,K23,COP,K23,,https://en.wikipedia.org/wiki/Cooperstown-Westville_Airport,
18561,K29,small_airport,Council Airport,64.89790344,-163.7030029,85,NA,US,US-AK,Council,no,K29,CIL,K29,,https://en.wikipedia.org/wiki/Council_Airport,Melsing Creek
18578,K2F0,small_airport,Iraan Municipal Airport,30.90570068,-101.8919983,2200,NA,US,US-TX,Iraan,no,,IRB,2F0,,,
18607,K2O1,small_airport,Gansner Field,39.943902,-120.945,3415,NA,US,US-CA,Quincy,no,,GNF,2O1,,https://en.wikipedia.org/wiki/Gansner_Field,
18623,K2S7,small_airport,Chiloquin State Airport,42.57944049,-121.8790627,4217,NA,US,US-OR,Chiloquin,no,K2S7,CHZ,2S7,,https://en.wikipedia.org/wiki/Chiloquin_State_Airport,
18632,K2W6,small_airport,St. Mary's County Regional Airport,38.31539917,-76.55010223,142,NA,US,US-MD,Leonardtown,no,2W6,LTW,2W6,,https://en.wikipedia.org/wiki/St._Mary's_County_Regional_Airport,
18661,K37V,small_airport,Arapahoe Municipal Airport,40.33950043,-99.90650177,2270,NA,US,US-NE,Arapahoe,no,,AHF,37V,,https://en.wikipedia.org/wiki/Arapahoe_Municipal_Airport,
18666,K39N,small_airport,Princeton Airport,40.39920044,-74.6588974,128,NA,US,US-NJ,Princeton/Rocky Hill,no,39N,PCT,39N,http://www.princetonairport.com/recent-history/,https://en.wikipedia.org/wiki/Princeton_Airport_(New_Jersey),
18678,K3C8,small_airport,Calverton Executive Airpark,40.9151001,-72.79190063,75,NA,US,US-NY,Calverton,no,3C8,CTO,3C8,,https://en.wikipedia.org/wiki/Calverton_Executive_Airpark,"Peconic River, Naval Weapons Industrial Reserve"
18728,K3O9,small_airport,Grand Lake Regional Airport,36.57759857,-94.86190033,792,NA,US,US-OK,Afton,no,3O9,NRI,3O9,http://www.thelandingsgrandlake.com/airport.htm,https://en.wikipedia.org/wiki/Grand_Lake_Regional_Airport,The Landings on Monkey Island
18737,K3S8,small_airport,Grants Pass Airport,42.510101,-123.388,1126,NA,US,US-OR,Grants Pass,no,KSXT,GTP,3S8,,https://en.wikipedia.org/wiki/Grants_Pass_Airport,Merlin
18742,K3TR,small_airport,Jerry Tyler Memorial Airport,41.83589935,-86.22519684,750,NA,US,US-MI,Niles,no,3TR,NLE,3TR,http://www.ci.niles.mi.us/deptsandservices/dpw/JerryTylerMemorialAirport.htm,https://en.wikipedia.org/wiki/Jerry_Tyler_Memorial_Airport,
18750,K3W7,small_airport,Grand Coulee Dam Airport,47.92200089,-119.0830002,1588,NA,US,US-WA,Electric City,no,3W7,GCD,3W7,http://www.wsdot.wa.gov/aviation/AllStateAirports/ElectricCity_GrandCouleeDam.htm,,
18756,K40G,small_airport,Valle Airport,35.65060043,-112.1480026,5999,NA,US,US-AZ,Grand Canyon,no,40G,VLE,40G,http://www.valleairport.com/,https://en.wikipedia.org/wiki/Valle_Airport,
18757,K40J,small_airport,Perry-Foley Airport,30.0692997,-83.58059692,44,NA,US,US-FL,Perry,no,40J,FPY,40J,http://taylorcountygov.com/airport/index.htm,https://en.wikipedia.org/wiki/Perry-Foley_Airport,Perry Army Airfield
18763,K41U,small_airport,Manti-Ephraim Airport,39.32910156,-111.6149979,5500,NA,US,US-UT,Manti,no,41U,NTJ,41U,,,
18775,K43U,closed,Mount Pleasant Airport,39.526651,-111.475978,5830,NA,US,US-UT,Mount Pleasant,no,,MSD,,,https://en.wikipedia.org/wiki/Mount_Pleasant_Airport_(Utah),43U
18779,K44U,small_airport,Salina Gunnison Airport,39.02909851,-111.8379974,5159,NA,US,US-UT,Salina,no,44U,SBO,44U,http://www.gunnisoncity.org/airport.htm,https://en.wikipedia.org/wiki/Salina-Gunnison_Airport,
18788,K47N,small_airport,Central Jersey Regional Airport,40.5243988,-74.5983963,86,NA,US,US-NJ,Manville,no,47N,JVI,47N,http://www.centraljerseyairport.com/,https://en.wikipedia.org/wiki/Central_Jersey_Regional_Airport,Kupper Airport
18847,K4R7,small_airport,Eunice Airport,30.46629906,-92.42379761,42,NA,US,US-LA,Eunice,no,4R7,UCE,4R7,,,
18849,K4S1,small_airport,Gold Beach Municipal Airport,42.41339874,-124.4240036,20,NA,US,US-OR,Gold Beach,no,K4S1,GOL,4S1,http://www.portofgoldbeach.com/Airport.htm,https://en.wikipedia.org/wiki/Gold_Beach_Municipal_Airport,
18866,K50I,small_airport,Kentland Municipal Airport,40.75870132,-87.42819977,698,NA,US,US-IN,Kentland,no,50I,KKT,50I,,https://en.wikipedia.org/wiki/Kentland_Municipal_Airport,
18917,K5N2,small_airport,Prentice Airport,45.542999,-90.279297,1578,NA,US,US-WI,Prentice,no,,PRW,5N2,http://vil.prentice.wi.gov/departments/airport/,https://en.wikipedia.org/wiki/Prentice_Airport,WI40
18930,K5T9,small_airport,Maverick County Memorial International Airport,28.85720062,-100.512001,887,NA,US,US-TX,Eagle Pass,no,5T9,EGP,5T9,,https://en.wikipedia.org/wiki/Maverick_County_Memorial_International_Airport,
18945,K61B,small_airport,Boulder City Municipal Airport,35.947498,-114.861,2201,NA,US,US-NV,Boulder City,no,KBVU,BLD,BVU,,https://en.wikipedia.org/wiki/Boulder_City_Municipal_Airport,61B
18966,K67L,small_airport,Mesquite Airport,36.83499908,-114.0550003,1978,NA,US,US-NV,Mesquite,no,67L,MFH,67L,http://www.cityofmesquite.com/457/Airport-Mesquite-Metro-Airport,https://en.wikipedia.org/wiki/Mesquite_Airport,
18982,K6D9,small_airport,Iosco County Airport,44.312801,-83.422302,606,NA,US,US-MI,East Tawas,no,,ECA,6D9,http://www.us23heritageroute.org/location.asp?ait=av&aid=839,,
19010,K6S2,small_airport,Florence Municipal Airport,43.98279953,-124.1110001,51,NA,US,US-OR,Florence,no,,FMU,6S2,http://www.ci.florence.or.us/airport,https://en.wikipedia.org/wiki/Florence_Municipal_Airport,
19030,K74S,small_airport,Anacortes Airport,48.499,-122.662003,241,NA,US,US-WA,Anacortes,no,,OTS,74S,,https://en.wikipedia.org/wiki/Anacortes_Airport,
19031,K74V,small_airport,Roosevelt Municipal Airport,40.278301,-110.051003,5172,NA,US,US-UT,Roosevelt,no,,ROL,74V,http://www.rooseveltcity.com/164/Airport,,
19060,K7G9,small_airport,Canton Municipal Airport,43.308899,-96.570999,1290,NA,US,US-SD,Canton,no,,CTK,7G9,https://cantonsd.org/our-community/cornerstones/airport/,,SD10
19083,K7V2,small_airport,North Fork Valley Airport,38.83169937,-107.6460037,5798,NA,US,US-CO,Paonia,no,K7V2,WPO,7V2,,,
19094,K80F,small_airport,Antlers Municipal Airport,34.19260025,-95.64990234,575,NA,US,US-OK,Antlers,no,80F,ATE,80F,,https://en.wikipedia.org/wiki/Antlers_Municipal_Airport,
19117,K8A6,small_airport,Wilgrove Air Park,35.21379852,-80.67009735,799,NA,US,US-NC,Charlotte,no,K8A6,QWG,8A6,http://www.wilgroveairport.net/,https://en.wikipedia.org/wiki/Wilgrove_Air_Park,
19204,K9U3,small_airport,Austin Airport,39.467998,-117.195,5730,NA,US,US-NV,Austin,no,KTMT,ASQ,TMT,,https://en.wikipedia.org/wiki/Austin_Airport,9U3
19224,KAAF,small_airport,Apalachicola Regional Airport,29.72750092,-85.02749634,20,NA,US,US-FL,Apalachicola,no,KAAF,AAF,AAF,,https://en.wikipedia.org/wiki/Apalachicola_Municipal_Airport,
3356,KABE,medium_airport,Lehigh Valley International Airport,40.65209961,-75.44080353,393,NA,US,US-PA,Allentown,yes,KABE,ABE,ABE,,https://en.wikipedia.org/wiki/Lehigh_Valley_International_Airport,
3357,KABI,medium_airport,Abilene Regional Airport,32.41130066,-99.68190002,1791,NA,US,US-TX,Abilene,yes,KABI,ABI,ABI,,https://en.wikipedia.org/wiki/Abilene_Regional_Airport,
16091,KABQ,large_airport,Albuquerque International Sunport,35.040199,-106.609001,5355,NA,US,US-NM,Albuquerque,yes,KABQ,ABQ,ABQ,http://www.abqsunport.com/,https://en.wikipedia.org/wiki/Albuquerque_International_Sunport,
3358,KABR,medium_airport,Aberdeen Regional Airport,45.44910049,-98.42179871,1302,NA,US,US-SD,Aberdeen,yes,KABR,ABR,ABR,,https://en.wikipedia.org/wiki/Aberdeen_Regional_Airport,
3359,KABY,medium_airport,Southwest Georgia Regional Airport,31.53549957,-84.19450378,197,NA,US,US-GA,Albany,yes,KABY,ABY,ABY,,https://en.wikipedia.org/wiki/Southwest_Georgia_Regional_Airport,
19228,KACB,small_airport,Antrim County Airport,44.988602,-85.198402,623,NA,US,US-MI,Bellaire,no,KACB,ACB,ACB,,https://en.wikipedia.org/wiki/Antrim_County_Airport,
3360,KACK,medium_airport,Nantucket Memorial Airport,41.25310135,-70.06020355,47,NA,US,US-MA,Nantucket,yes,KACK,ACK,ACK,,https://en.wikipedia.org/wiki/Nantucket_Memorial_Airport,
3361,KACT,medium_airport,Waco Regional Airport,31.61129951,-97.23049927,516,NA,US,US-TX,Waco,yes,KACT,ACT,ACT,,https://en.wikipedia.org/wiki/Waco_Regional_Airport,
3362,KACV,medium_airport,California Redwood Coast-Humboldt County Airport,40.978101,-124.109,221,NA,US,US-CA,Arcata/Eureka,yes,KACV,ACV,ACV,,https://en.wikipedia.org/wiki/Arcata-Eureka_Airport,Arcata Airport
3363,KACY,medium_airport,Atlantic City International Airport,39.45759964,-74.57720184,75,NA,US,US-NJ,Atlantic City,yes,KACY,ACY,ACY,,https://en.wikipedia.org/wiki/Atlantic_City_International_Airport,
19234,KADG,small_airport,Lenawee County Airport,41.86769867,-84.07730103,798,NA,US,US-MI,Adrian,no,KADG,ADG,ADG,,https://en.wikipedia.org/wiki/Lenawee_County_Airport,
19235,KADH,small_airport,Ada Regional Airport,34.804298,-96.671303,1016,NA,US,US-OK,Ada,no,KADH,ADT,ADH,,https://en.wikipedia.org/wiki/Ada_Municipal_Airport,Ada Municipal
19236,KADM,small_airport,Ardmore Municipal Airport,34.30301,-97.0196342,777,NA,US,US-OK,Ardmore,no,KADM,ADM,ADM,,https://en.wikipedia.org/wiki/Ardmore_Municipal_Airport,
19237,KADS,small_airport,Addison Airport,32.96860123,-96.83640289,644,NA,US,US-TX,Dallas,no,KADS,ADS,ADS,,https://en.wikipedia.org/wiki/Addison_Airport,
3364,KADW,large_airport,Joint Base Andrews,38.810799,-76.866997,280,NA,US,US-MD,Camp Springs,no,KADW,ADW,ADW,http://www.jba.af.mil/,https://en.wikipedia.org/wiki/Joint_Base_Andrews,Andrews Air Force Base
19240,KAE,seaplane_base,Kake Seaplane Base,56.973,-133.945999,,NA,US,US-AK,Kake,no,,KAE,KAE,,https://en.wikipedia.org/wiki/Kake_Seaplane_Base,
19244,KAEL,small_airport,Albert Lea Municipal Airport,43.68149948,-93.36720276,1260,NA,US,US-MN,Albert Lea,no,KAEL,AEL,AEL,,https://en.wikipedia.org/wiki/Albert_Lea_Municipal_Airport,
3365,KAEX,medium_airport,Alexandria International Airport,31.32740021,-92.54979706,89,NA,US,US-LA,Alexandria,yes,KAEX,AEX,AEX,,https://en.wikipedia.org/wiki/Alexandria_International_Airport,
19245,KAFF,small_airport,USAF Academy Airfield,38.96969986,-104.8130035,6572,NA,US,US-CO,Colorado Springs,no,KAFF,AFF,AFF,,,
19246,KAFJ,small_airport,Washington County Airport,40.13650131,-80.29019928,1184,NA,US,US-PA,Washington,no,KAFJ,WSG,AFJ,,https://en.wikipedia.org/wiki/Washington_County_Airport_(Pennsylvania),
19248,KAFN,small_airport,Jaffrey Airport Silver Ranch Airport,42.80509949,-72.00299835,1040,NA,US,US-NH,Jaffrey,no,KAFN,AFN,AFN,http://silverranchairpark.com/,https://en.wikipedia.org/wiki/Jaffrey_Airport_%E2%80%93_Silver_Ranch_Airpark,
19249,KAFO,small_airport,Afton Municipal Airport,42.71120071,-110.9420013,6221,NA,US,US-WY,Afton,no,KAFO,AFO,AFO,http://www.aftonairpark.com/,https://en.wikipedia.org/wiki/Afton_Municipal_Airport,
3366,KAFW,large_airport,Fort Worth Alliance Airport,32.98759842,-97.31880188,722,NA,US,US-TX,Fort Worth,no,KAFW,AFW,AFW,http://www.allianceairport.com/,https://en.wikipedia.org/wiki/Fort_Worth_Alliance_Airport,
3367,KAGC,medium_airport,Allegheny County Airport,40.35440063,-79.93019867,1252,NA,US,US-PA,Pittsburgh,no,KAGC,AGC,AGC,,https://en.wikipedia.org/wiki/Allegheny_County_Airport,
19251,KAGO,small_airport,Ralph C Weiser Field,33.228001,-93.217002,319,NA,US,US-AR,Magnolia,no,KAGO,AGO,AGO,,https://en.wikipedia.org/wiki/Magnolia_Municipal_Airport,Magnolia Municipal
3368,KAGS,large_airport,Augusta Regional At Bush Field,33.36989975,-81.96450043,144,NA,US,US-GA,Augusta,yes,KAGS,AGS,AGS,,https://en.wikipedia.org/wiki/Augusta_Regional_Airport,
19254,KAHC,small_airport,Amedee Army Air Field,40.26620102,-120.1529999,4012,NA,US,US-CA,Herlong,no,KAHC,AHC,AHC,,https://en.wikipedia.org/wiki/Amedee_Army_Airfield,
19255,KAHH,small_airport,Amery Municipal Airport,45.28110123,-92.37539673,1088,NA,US,US-WI,Amery,no,KAHH,AHH,AHH,,https://en.wikipedia.org/wiki/Amery_Municipal_Airport,
3369,KAHN,medium_airport,Athens Ben Epps Airport,33.94860077,-83.32630157,808,NA,US,US-GA,Athens,yes,KAHN,AHN,AHN,,https://en.wikipedia.org/wiki/Athens-Ben_Epps_Airport,
19257,KAIA,small_airport,Alliance Municipal Airport,42.05319977,-102.8040009,3931,NA,US,US-NE,Alliance,no,KAIA,AIA,AIA,,https://en.wikipedia.org/wiki/Alliance_Municipal_Airport,
19259,KAID,small_airport,Anderson Municipal Darlington Field,40.10860062,-85.61299896,919,NA,US,US-IN,Anderson,no,KAID,AID,AID,,https://en.wikipedia.org/wiki/Anderson_Municipal_Airport,
19261,KAIK,small_airport,Aiken Regional Airport,33.649399,-81.684998,528,NA,US,US-SC,Aiken,no,KAIK,AIK,AIK,,https://en.wikipedia.org/wiki/Aiken_Municipal_Airport,"Aiken Air Force Station, Aiken Municipal"
19262,KAIO,small_airport,Atlantic Municipal Airport,41.40729904,-95.04689789,1165,NA,US,US-IA,Atlantic,no,KAIO,AIO,AIO,,https://en.wikipedia.org/wiki/Atlantic_Municipal_Airport,
19264,KAIV,small_airport,George Downer Airport,33.106499,-88.1978,150,NA,US,US-AL,Aliceville,no,KAIV,AIV,AIV,,https://en.wikipedia.org/wiki/George_Downer_Airport,
19265,KAIY,closed,Atlantic City Municipal Bader Field,39.36000061,-74.45610046,8,NA,US,US-NJ,Atlantic City,no,KAIY,AIY,AIY,,https://en.wikipedia.org/wiki/Bader_Field,
19266,KAIZ,small_airport,Lee C Fine Memorial Airport,38.09600067,-92.54949951,869,NA,US,US-MO,Kaiser Lake Ozark,no,KAIZ,AIZ,AIZ,,https://en.wikipedia.org/wiki/Lee_C._Fine_Memorial_Airport,
19272,KAKO,small_airport,Colorado Plains Regional Airport,40.17559814,-103.2220001,4714,NA,US,US-CO,Akron,no,KAKO,AKO,AKO,http://www.co.washington.co.us/airport.htm,https://en.wikipedia.org/wiki/Colorado_Plains_Regional_Airport,
3370,KAKR,medium_airport,Akron Fulton International Airport,41.03749847,-81.46690369,1067,NA,US,US-OH,Akron,no,KAKR,AKC,AKR,,https://en.wikipedia.org/wiki/Akron_Fulton_International_Airport,
3371,KALB,medium_airport,Albany International Airport,42.74829865,-73.80169678,285,NA,US,US-NY,Albany,yes,KALB,ALB,ALB,http://www.albanyairport.com/,https://en.wikipedia.org/wiki/Albany_International_Airport,
3372,KALI,medium_airport,Alice International Airport,27.74090004,-98.02690125,178,NA,US,US-TX,Alice,no,KALI,ALI,ALI,,https://en.wikipedia.org/wiki/Alice_International_Airport,
3373,KALM,medium_airport,Alamogordo White Sands Regional Airport,32.83990097,-105.9909973,4200,NA,US,US-NM,Alamogordo,no,KALM,ALM,ALM,,https://en.wikipedia.org/wiki/Alamogordo-White_Sands_Regional_Airport,
3374,KALN,medium_airport,St Louis Regional Airport,38.89030075,-90.04599762,544,NA,US,US-IL,Alton/St Louis,no,KALN,ALN,ALN,,https://en.wikipedia.org/wiki/St._Louis_Regional_Airport,Civic Memorial Airport
3375,KALO,medium_airport,Waterloo Regional Airport,42.55709839,-92.40029907,873,NA,US,US-IA,Waterloo,yes,KALO,ALO,ALO,,https://en.wikipedia.org/wiki/Waterloo_Regional_Airport,
19275,KALS,medium_airport,San Luis Valley Regional Bergman Field,37.434898,-105.866997,7539,NA,US,US-CO,Alamosa,yes,KALS,ALS,ALS,,https://en.wikipedia.org/wiki/San_Luis_Valley_Regional_Airport,http://en.wikipedia.org/wiki/San_Luis_Valley_Regional_Airport
3376,KALW,medium_airport,Walla Walla Regional Airport,46.09489822,-118.288002,1194,NA,US,US-WA,Walla Walla,yes,KALW,ALW,ALW,,https://en.wikipedia.org/wiki/Walla_Walla_Regional_Airport,
19276,KALX,small_airport,Thomas C Russell Field,32.91469955,-85.96299744,686,NA,US,US-AL,Alexander City,no,KALX,ALX,ALX,,https://en.wikipedia.org/wiki/Thomas_C._Russell_Field,
3377,KAMA,large_airport,Rick Husband Amarillo International Airport,35.219398,-101.706001,3607,NA,US,US-TX,Amarillo,yes,KAMA,AMA,AMA,http://airport.amarillo.gov/,https://en.wikipedia.org/wiki/Rick_Husband_Amarillo_International_Airport,
19278,KAMN,small_airport,Gratiot Community Airport,43.32210159,-84.68800354,754,NA,US,US-MI,Alma,no,KAMN,AMN,AMN,http://www.ci.alma.mi.us/1/307/airport.asp,https://en.wikipedia.org/wiki/Gratiot_Community_Airport,
19280,KAMW,small_airport,Ames Municipal Airport,41.992001,-93.621803,956,NA,US,US-IA,Ames,no,KAMW,AMW,AMW,,https://en.wikipedia.org/wiki/Ames_Municipal_Airport,
3378,KANB,medium_airport,Anniston Regional Airport,33.5882,-85.8581,612,NA,US,US-AL,Anniston,no,KANB,ANB,ANB,,https://en.wikipedia.org/wiki/Anniston_Metropolitan_Airport,Anniston Metropolitan
3379,KAND,medium_airport,Anderson Regional Airport,34.49459839,-82.70939636,782,NA,US,US-SC,Anderson,no,KAND,AND,AND,,https://en.wikipedia.org/wiki/Anderson_Regional_Airport,
19283,KANK,small_airport,Salida Airport Harriett Alexander Field,38.5383,-106.049004,7523,NA,US,US-CO,Salida,no,KANK,SLT,ANK,http://cityofsalida.com/departments/harriet-alexander-field-airport/,https://en.wikipedia.org/wiki/Harriet_Alexander_Field,
19284,KANP,small_airport,Lee Airport,38.942902,-76.568398,34,NA,US,US-MD,Annapolis,no,KANP,ANP,ANP,,https://en.wikipedia.org/wiki/Lee_Airport,
19285,KANQ,small_airport,Tri State Steuben County Airport,41.639702,-85.083504,995,NA,US,US-IN,Angola,no,KANQ,ANQ,ANQ,,https://en.wikipedia.org/wiki/Tri-State_Steuben_County_Airport,
19286,KANW,small_airport,Ainsworth Regional Airport,42.579201,-99.992995,2589,NA,US,US-NE,Ainsworth,no,KANW,ANW,ANW,,https://en.wikipedia.org/wiki/Ainsworth_Regional_Airport,Ainsworth Municipal
19287,KANY,small_airport,Anthony Municipal Airport,37.158501,-98.079597,1340,NA,US,US-KS,Anthony,no,KANY,ANY,ANY,,https://en.wikipedia.org/wiki/Anthony_Municipal_Airport,
19289,KAOH,small_airport,Lima Allen County Airport,40.706902,-84.026703,975,NA,US,US-OH,Lima,no,KAOH,AOH,AOH,,https://en.wikipedia.org/wiki/Lima_Allen_County_Airport,
3380,KAOO,medium_airport,Altoona Blair County Airport,40.29639816,-78.31999969,1503,NA,US,US-PA,Altoona,yes,KAOO,AOO,AOO,,https://en.wikipedia.org/wiki/Altoona-Blair_County_Airport,
19291,KAPA,medium_airport,Centennial Airport,39.57009888,-104.848999,5885,NA,US,US-CO,Denver,no,KAPA,APA,APA,,https://en.wikipedia.org/wiki/Centennial_Airport,Arapahoe County Airport
19292,KAPC,small_airport,Napa County Airport,38.2132,-122.280998,35,NA,US,US-CA,Napa,no,KAPC,APC,APC,http://www.napacountyairport.org/,https://en.wikipedia.org/wiki/Napa_County_Airport,
19293,KAPF,medium_airport,Naples Municipal Airport,26.15259933,-81.77529907,8,NA,US,US-FL,Naples,no,KAPF,APF,APF,,https://en.wikipedia.org/wiki/Naples_Municipal_Airport,
3381,KAPG,medium_airport,Phillips Army Air Field,39.466202,-76.1688,57,NA,US,US-MD,Aberdeen Proving Grounds(Aberdeen),no,KAPG,APG,APG,,https://en.wikipedia.org/wiki/Phillips_Army_Airfield,
19294,KAPH,small_airport,A P Hill AAF (Fort A P Hill) Airport,38.068902,-77.318298,220,NA,US,US-VA,Fort A. P. Hill,no,KAPH,APH,APH,,https://en.wikipedia.org/wiki/A.P._Hill_Army_Airfield,
3382,KAPN,medium_airport,Alpena County Regional Airport,45.0780983,-83.56030273,690,NA,US,US-MI,Alpena,yes,KAPN,APN,APN,,https://en.wikipedia.org/wiki/Alpena_County_Regional_Airport,
19295,KAPT,small_airport,Marion County Brown Field,35.060699,-85.585297,641,NA,US,US-TN,Jasper,no,KAPT,APT,APT,,https://en.wikipedia.org/wiki/Marion_County_Airport_(Tennessee),
19296,KAPV,small_airport,Apple Valley Airport,34.57529831,-117.185997,3062,NA,US,US-CA,Apple Valley,no,KAPV,APV,APV,,https://en.wikipedia.org/wiki/Apple_Valley_Airport_(California),
19301,KARA,medium_airport,Acadiana Regional Airport,30.0378,-91.883904,24,NA,US,US-LA,New Iberia,no,KARA,ARA,ARA,http://www.flyiberiaparish.com/,https://en.wikipedia.org/wiki/Acadiana_Regional_Airport,
19302,KARB,small_airport,Ann Arbor Municipal Airport,42.22299957,-83.74559784,839,NA,US,US-MI,Ann Arbor,no,KARB,ARB,ARB,,https://en.wikipedia.org/wiki/Ann_Arbor_Municipal_Airport,
19303,KARG,small_airport,Walnut Ridge Regional Airport,36.124667,-90.925111,279,NA,US,US-AR,Walnut Ridge,no,KARG,ARG,ARG,http://walnutridgeairport.com/,https://en.wikipedia.org/wiki/Walnut_Ridge_Regional_Airport,
19304,KARM,small_airport,Wharton Regional Airport,29.25429916,-96.15440369,100,NA,US,US-TX,Wharton,no,KARM,WHT,ARM,,https://en.wikipedia.org/wiki/Wharton_Regional_Airport,
19305,KARR,small_airport,Aurora Municipal Airport,41.77190018,-88.47570038,712,NA,US,US-IL,Chicago/Aurora,no,KARR,AUZ,ARR,,https://en.wikipedia.org/wiki/Aurora_Municipal_Airport_(Illinois),
3383,KART,medium_airport,Watertown International Airport,43.9919014,-76.021698,325,NA,US,US-NY,Watertown,yes,KART,ART,ART,,https://en.wikipedia.org/wiki/Watertown_International_Airport,
19306,KARV,small_airport,Lakeland-Noble F. Lee Memorial field,45.92789841,-89.73090363,1629,NA,US,US-WI,Minocqua-Woodruff,no,KARV,ARV,ARV,,https://en.wikipedia.org/wiki/Lakeland_Airport,
19028,KARW,small_airport,Beaufort County Airport,32.41220093,-80.63439941,10,NA,US,US-SC,Beaufort,no,KARW,BFT,ARW,,https://en.wikipedia.org/wiki/Beaufort_County_Airport,Formerly 73J
19308,KASE,medium_airport,Aspen-Pitkin Co/Sardy Field,39.22320175,-106.8690033,7820,NA,US,US-CO,Aspen,yes,KASE,ASE,ASE,http://aspenairport.com/,https://en.wikipedia.org/wiki/Aspen%E2%80%93Pitkin_County_Airport,
